,ktest,p-value,p-value_adj,cluster
MIEF2,0.6280555882400306,0.9598956273099893,1.0,1
PSMC6,12.182382946615215,0.016045319416927405,0.039913729892854244,1
TXNRD1,5.183952718233273,0.26893816646756313,0.48196804026445006,0
PLXNB2,347.804879632656,5.223070236677796e-74,1.712482044812392e-72,1
NENF,1.4432820075204804,0.8366385883583431,1.0,0
TKT,19.60101583250997,0.000598601322068158,0.0018619014683301958,1
ITPRID2,1.7899412849747713,0.774322135559862,1.0,0
RPS24,33.51401388877652,9.373334493295024e-07,3.9971575664371106e-06,4
PHF3,9.734952760971835,0.045137054727341974,0.10166003316968913,4
ENSGALG00000053765,17.736215537530185,0.0013895162011896016,0.004141628021429513,1
C13H5orf15,9.515408382730106,0.049431600453876685,0.11058523591471293,0
SPDL1,0.1465378523390734,0.9974434099011104,1.0,1
ZNF512,0.1936501611463494,0.9956043248593766,1.0,1
ABCC4,27.417879313770005,1.6363059913221207e-05,6.269371614260998e-05,1
GABARAPL1,12.453410955709817,0.014279615911101516,0.03605963613914524,4
MAD2L1,2.909331495803956,0.5731114104956561,0.8783316635948751,4
DLST,20.786804413743223,0.0003490247320510245,0.0011168791425632783,1
EIF4G2,10.475160097651479,0.03314087864028343,0.07680389024399405,0
ENSGALG00000001525,10.986696294913994,0.02671393722083235,0.06352898268925648,4
SEMA4B,14.17464055172388,0.006758036844372352,0.01804156729386973,4
ENSGALG00000006292,1.7641529645278857,0.7790338327104352,1.0,1
INO80D,8.213740419151083,0.08405503833275035,0.17865045341711022,1
ADCY9,1.8996004709166654,0.7542183896360365,1.0,1
HOXD8,36.27615827687465,2.5388127107016424e-07,1.143609329144884e-06,0
DIPK1B,9.99495545534278,0.04051274246665239,0.09228415140467515,2
ABCA1,838.5249696460695,3.468462443227975e-180,3.6510130981347104e-178,1
MPV17L2,18.66153955136425,0.0009158637243808351,0.0027837803172669757,4
ENSGALG00000016217,9.683890011912377,0.04610281741291195,0.10349619394585123,1
ENSGALG00000007646,28.131391136244705,1.1731004950107585e-05,4.546901143452552e-05,1
ITGA4,55.38568053592533,2.6972787073905603e-11,1.675328389683578e-10,1
ENSGALG00000043130,0.14906919882250044,0.9973565377625008,1.0,1
PSME3,32.51637952830617,1.500213743401842e-06,6.290204374850491e-06,1
SMIM8,0.8565397855282915,0.930711393345921,1.0,0
ARMC8,23.080795626121173,0.00012200572905950512,0.0004142809136146184,4
